mch_0,q_0,e_q,p_bns,p_bhns,p_bbh,p_gap,p_ns
1.54000,1.76000,1.00000,0.114171,0.498997,0.00000,0.386834,1.00000
1.54000,1.76000,1.25000,0.167582,0.499197,0.00000,0.333221,1.00000
1.54000,1.76000,1.50000,0.210941,0.499331,0.00000,0.289729,1.00000
1.54000,1.76000,1.75000,0.245589,0.499427,0.00000,0.254985,1.00000
1.54000,1.76000,2.00000,0.273456,0.499499,0.00000,0.227045,0.999999
1.54000,1.76000,2.25000,0.296164,0.499552,0.00000,0.204281,0.999998
1.54000,1.76000,2.50000,0.314931,0.499579,0.00000,0.185470,0.999980
1.54000,1.76000,2.75000,0.330651,0.499541,0.00000,0.169712,0.999904
1.54000,1.76000,3.00000,0.343977,0.499354,0.00000,0.156346,0.999678
1.54000,1.76000,3.25000,0.355384,0.498897,0.00000,0.144882,0.999163
1.54000,1.76000,3.50000,0.365206,0.498031,0.00000,0.134951,0.998188
1.54000,1.76000,3.75000,0.373672,0.496631,0.00000,0.126270,0.996572
1.54000,1.76000,4.00000,0.380932,0.494602,0.00000,0.118621,0.994155
1.54000,1.62000,1.00000,0.143515,0.443335,0.00000,0.413151,1.00000
1.54000,1.62000,1.25000,0.197169,0.454613,0.00000,0.348218,1.00000
1.54000,1.62000,1.50000,0.238903,0.462153,0.00000,0.298944,1.00000
1.54000,1.62000,1.75000,0.271447,0.467547,0.00000,0.261006,1.00000
1.54000,1.62000,2.00000,0.297226,0.471596,0.00000,0.231177,1.00000
1.54000,1.62000,2.25000,0.318020,0.474746,0.00000,0.207232,0.999998
1.54000,1.62000,2.50000,0.335082,0.477255,0.00000,0.187647,0.999985
1.54000,1.62000,2.75000,0.349301,0.479258,0.00000,0.171362,0.999921
1.54000,1.62000,3.00000,0.361305,0.480793,0.00000,0.157626,0.999725
1.54000,1.62000,3.25000,0.371543,0.481827,0.00000,0.145894,0.999265
1.54000,1.62000,3.50000,0.380323,0.482283,0.00000,0.135764,0.998370
1.54000,1.62000,3.75000,0.387849,0.482075,0.00000,0.126934,0.996859
1.54000,1.62000,4.00000,0.394253,0.481139,0.00000,0.119170,0.994562
1.54000,1.48000,1.00000,0.177565,0.388771,0.00000,0.433664,1.00000
1.54000,1.48000,1.25000,0.229715,0.410594,0.00000,0.359691,1.00000
1.54000,1.48000,1.50000,0.268779,0.425303,0.00000,0.305918,1.00000
1.54000,1.48000,1.75000,0.298594,0.435874,0.00000,0.265531,1.00000
1.54000,1.48000,2.00000,0.321898,0.443833,0.00000,0.234268,1.00000
1.54000,1.48000,2.25000,0.340528,0.450038,0.00000,0.209433,0.999999
1.54000,1.48000,2.50000,0.355720,0.455001,0.00000,0.189267,0.999988
1.54000,1.48000,2.75000,0.368322,0.459025,0.00000,0.172588,0.999935
1.54000,1.48000,3.00000,0.378921,0.462266,0.00000,0.158575,0.999763
1.54000,1.48000,3.25000,0.387931,0.464775,0.00000,0.146644,0.999351
1.54000,1.48000,3.50000,0.395623,0.466537,0.00000,0.136367,0.998527
1.54000,1.48000,3.75000,0.402174,0.467508,0.00000,0.127425,0.997106
1.54000,1.48000,4.00000,0.407691,0.467649,0.00000,0.119575,0.994915
1.54000,1.34000,1.00000,0.216314,0.336320,0.00000,0.447367,1.00000
1.54000,1.34000,1.25000,0.265068,0.367675,0.00000,0.367257,1.00000
1.54000,1.34000,1.50000,0.300424,0.389094,0.00000,0.310482,1.00000
1.54000,1.34000,1.75000,0.326914,0.404607,0.00000,0.268478,1.00000
1.54000,1.34000,2.00000,0.347382,0.416343,0.00000,0.236275,1.00000
1.54000,1.34000,2.25000,0.363618,0.425522,0.00000,0.210858,0.999999
1.54000,1.34000,2.50000,0.376789,0.432886,0.00000,0.190315,0.999990
1.54000,1.34000,2.75000,0.387670,0.438895,0.00000,0.173380,0.999946
1.54000,1.34000,3.00000,0.396794,0.443814,0.00000,0.159188,0.999796
1.54000,1.34000,3.25000,0.404519,0.447776,0.00000,0.147128,0.999423
1.54000,1.34000,3.50000,0.411082,0.450822,0.00000,0.136755,0.998659
1.54000,1.34000,3.75000,0.416623,0.452952,0.00000,0.127741,0.997317
1.54000,1.34000,4.00000,0.421227,0.454155,0.00000,0.119837,0.995218
1.54000,1.20000,1.00000,0.259553,0.286878,0.00000,0.453570,1.00000
1.54000,1.20000,1.25000,0.302994,0.326348,0.00000,0.370658,1.00000
1.54000,1.20000,1.50000,0.333650,0.353825,0.00000,0.312524,1.00000
1.54000,1.20000,1.75000,0.356268,0.373939,0.00000,0.269794,1.00000
1.54000,1.20000,2.00000,0.373574,0.389256,0.00000,0.237170,0.999999
1.54000,1.20000,2.25000,0.387216,0.401290,0.00000,0.211493,0.999999
1.54000,1.20000,2.50000,0.398232,0.410980,0.00000,0.190780,0.999992
1.54000,1.20000,2.75000,0.407303,0.418920,0.00000,0.173732,0.999954
1.54000,1.20000,3.00000,0.414885,0.425478,0.00000,0.159460,0.999823
1.54000,1.20000,3.25000,0.421279,0.430860,0.00000,0.147342,0.999482
1.54000,1.20000,3.50000,0.426676,0.435165,0.00000,0.136928,0.998768
1.54000,1.20000,3.75000,0.431179,0.438431,0.00000,0.127882,0.997491
1.54000,1.20000,4.00000,0.434843,0.440675,0.00000,0.119953,0.995470
1.54000,1.06000,1.00000,0.306869,0.241173,0.00000,0.451959,1.00000
1.54000,1.06000,1.25000,0.343172,0.287051,0.00000,0.369777,1.00000
1.54000,1.06000,1.50000,0.368236,0.319768,0.00000,0.311996,1.00000
1.54000,1.06000,1.75000,0.386498,0.344048,0.00000,0.269454,1.00000
1.54000,1.06000,2.00000,0.400364,0.362697,0.00000,0.236939,0.999999
1.54000,1.06000,2.25000,0.411237,0.377432,0.00000,0.211329,0.999999
1.54000,1.06000,2.50000,0.419987,0.389347,0.00000,0.190660,0.999993
1.54000,1.06000,2.75000,0.427170,0.399150,0.00000,0.173641,0.999961
1.54000,1.06000,3.00000,0.433156,0.407297,0.00000,0.159390,0.999843
1.54000,1.06000,3.25000,0.438180,0.414061,0.00000,0.147287,0.999528
1.54000,1.06000,3.50000,0.442379,0.419592,0.00000,0.136883,0.998854
1.54000,1.06000,3.75000,0.445820,0.423968,0.00000,0.127846,0.997633
1.54000,1.06000,4.00000,0.448524,0.427228,0.00000,0.119923,0.995674
1.54000,0.920000,1.00000,0.357643,0.199744,0.00000,0.442614,1.00000
1.54000,0.920000,1.25000,0.385208,0.250148,0.00000,0.364644,1.00000
1.54000,0.920000,1.50000,0.403924,0.287166,0.00000,0.308909,1.00000
1.54000,0.920000,1.75000,0.417434,0.315102,0.00000,0.267464,1.00000
1.54000,0.920000,2.00000,0.427631,0.336783,0.00000,0.235585,1.00000
1.54000,0.920000,2.25000,0.435597,0.354033,0.00000,0.210369,1.00000
1.54000,0.920000,2.50000,0.441988,0.368051,0.00000,0.189955,0.999995
1.54000,0.920000,2.75000,0.447224,0.379635,0.00000,0.173108,0.999967
1.54000,0.920000,3.00000,0.451571,0.389310,0.00000,0.158978,0.999859
1.54000,0.920000,3.25000,0.455192,0.397409,0.00000,0.146962,0.999564
1.54000,0.920000,3.50000,0.458168,0.404131,0.00000,0.136622,0.998922
1.54000,0.920000,3.75000,0.460526,0.409584,0.00000,0.127633,0.997741
1.54000,0.920000,4.00000,0.462250,0.413835,0.00000,0.119747,0.995831
1.54000,0.780000,1.00000,0.411072,0.162917,0.00000,0.426012,1.00000
1.54000,0.780000,1.25000,0.428638,0.215926,0.00000,0.355435,1.00000
1.54000,0.780000,1.50000,0.440432,0.256228,0.00000,0.303340,1.00000
1.54000,0.780000,1.75000,0.448891,0.287248,0.00000,0.263861,1.00000
1.54000,0.780000,2.00000,0.455249,0.311621,0.00000,0.233129,0.999999
1.54000,0.780000,2.25000,0.460203,0.331173,0.00000,0.208623,0.999999
1.54000,0.780000,2.50000,0.464171,0.347154,0.00000,0.188671,0.999995
1.54000,0.780000,2.75000,0.467411,0.360420,0.00000,0.172137,0.999970
1.54000,0.780000,3.00000,0.470089,0.371554,0.00000,0.158226,0.999869
1.54000,0.780000,3.25000,0.472283,0.380936,0.00000,0.146369,0.999589
1.54000,0.780000,3.50000,0.474018,0.388805,0.00000,0.136146,0.998969
1.54000,0.780000,3.75000,0.475273,0.395301,0.00000,0.127245,0.997818
1.54000,0.780000,4.00000,0.476004,0.400514,0.00000,0.119426,0.995944
1.54000,0.640000,1.00000,0.466206,0.130816,0.00000,0.402978,1.00000
1.54000,0.640000,1.25000,0.472952,0.184586,0.00000,0.342463,1.00000
1.54000,0.640000,1.50000,0.477453,0.227124,0.00000,0.295423,1.00000
1.54000,0.640000,1.75000,0.480671,0.260618,0.00000,0.258711,0.999999
1.54000,0.640000,2.00000,0.483086,0.287310,0.00000,0.229605,1.00000
1.54000,0.640000,2.25000,0.484963,0.308925,0.00000,0.206111,1.00000
1.54000,0.640000,2.50000,0.486465,0.326710,0.00000,0.186820,0.999996
1.54000,0.640000,2.75000,0.487685,0.341550,0.00000,0.170736,0.999972
1.54000,0.640000,3.00000,0.488671,0.354064,0.00000,0.157141,0.999875
1.54000,0.640000,3.25000,0.489421,0.364670,0.00000,0.145511,0.999604
1.54000,0.640000,3.50000,0.489901,0.373639,0.00000,0.135456,0.998997
1.54000,0.640000,3.75000,0.490041,0.381141,0.00000,0.126682,0.997864
1.54000,0.640000,4.00000,0.489766,0.387282,0.00000,0.118962,0.996010
1.54000,0.500000,1.00000,0.521998,0.103376,0.00000,0.374626,0.999999
1.54000,0.500000,1.25000,0.517601,0.156241,0.00000,0.326157,1.00000
1.54000,0.500000,1.50000,0.514669,0.199982,0.00000,0.285348,1.00000
1.54000,0.500000,1.75000,0.512574,0.235318,0.00000,0.252106,1.00000
1.54000,0.500000,2.00000,0.511002,0.263935,0.00000,0.225061,1.00000
1.54000,0.500000,2.25000,0.509780,0.287358,0.00000,0.202861,0.999999
1.54000,0.500000,2.50000,0.508800,0.306775,0.00000,0.184420,0.999996
1.54000,0.500000,2.75000,0.507989,0.323068,0.00000,0.168915,0.999973
1.54000,0.500000,3.00000,0.507274,0.336875,0.00000,0.155727,0.999878
1.54000,0.500000,3.25000,0.506575,0.348639,0.00000,0.144393,0.999608
1.54000,0.500000,3.50000,0.505789,0.358658,0.00000,0.134557,0.999006
1.54000,0.500000,3.75000,0.504808,0.367122,0.00000,0.125948,0.997879
1.54000,0.500000,4.00000,0.503518,0.374159,0.00000,0.118355,0.996033
1.54000,0.360000,1.00000,0.577362,0.0803756,0.00000,0.342264,1.00000
1.54000,0.360000,1.25000,0.562032,0.130925,0.00000,0.307042,1.00000
1.54000,0.360000,1.50000,0.551759,0.174889,0.00000,0.273352,1.00000
1.54000,0.360000,1.75000,0.544398,0.211437,0.00000,0.244164,1.00000
1.54000,0.360000,2.00000,0.538866,0.241570,0.00000,0.219562,0.999999
1.54000,0.360000,2.25000,0.534560,0.266530,0.00000,0.198909,1.00000
1.54000,0.360000,2.50000,0.531108,0.287395,0.00000,0.181491,0.999996
1.54000,0.360000,2.75000,0.528272,0.305012,0.00000,0.166687,0.999972
1.54000,0.360000,3.00000,0.525861,0.320019,0.00000,0.153996,0.999876
1.54000,0.360000,3.25000,0.523712,0.332870,0.00000,0.143021,0.999604
1.54000,0.360000,3.50000,0.521662,0.343883,0.00000,0.133452,0.998998
1.54000,0.360000,3.75000,0.519552,0.353266,0.00000,0.125046,0.997864
1.54000,0.360000,4.00000,0.517242,0.361159,0.00000,0.117609,0.996010
1.54000,0.220000,1.00000,0.631235,0.0614697,0.00000,0.307296,0.999999
1.54000,0.220000,1.25000,0.605694,0.108596,0.00000,0.285710,1.00000
1.54000,0.220000,1.50000,0.588399,0.151891,0.00000,0.259707,1.00000
1.54000,0.220000,1.75000,0.575939,0.189039,0.00000,0.235021,1.00000
1.54000,0.220000,2.00000,0.566540,0.220276,0.00000,0.213181,0.999999
1.54000,0.220000,2.25000,0.559206,0.246494,0.00000,0.194298,1.00000
1.54000,0.220000,2.50000,0.553320,0.268614,0.00000,0.178061,0.999995
1.54000,0.220000,2.75000,0.548481,0.287419,0.00000,0.164070,0.999970
1.54000,0.220000,3.00000,0.544390,0.303524,0.00000,0.151956,0.999870
1.54000,0.220000,3.25000,0.540798,0.317388,0.00000,0.141402,0.999588
1.54000,0.220000,3.50000,0.537486,0.329336,0.00000,0.132147,0.998969
1.54000,0.220000,3.75000,0.534250,0.339589,0.00000,0.123978,0.997818
1.54000,0.220000,4.00000,0.530917,0.348301,0.00000,0.116725,0.995943
1.54000,0.0799999,1.00000,0.682644,0.0462306,0.00000,0.271126,0.999999
1.54000,0.0799999,1.25000,0.648065,0.0891459,0.00000,0.262789,1.00000
1.54000,0.0799999,1.50000,0.624287,0.130997,0.00000,0.244715,1.00000
1.54000,0.0799999,1.75000,0.607001,0.168164,0.00000,0.224833,1.00000
1.54000,0.0799999,2.00000,0.593894,0.200100,0.00000,0.206004,1.00000
1.54000,0.0799999,2.25000,0.583625,0.227294,0.00000,0.189078,0.999999
1.54000,0.0799999,2.50000,0.575364,0.250470,0.00000,0.174158,0.999995
1.54000,0.0799999,2.75000,0.568563,0.270320,0.00000,0.161083,0.999965
1.54000,0.0799999,3.00000,0.562817,0.287419,0.00000,0.149622,0.999858
1.54000,0.0799999,3.25000,0.557801,0.302216,0.00000,0.139545,0.999564
1.54000,0.0799999,3.50000,0.553239,0.315036,0.00000,0.130647,0.998922
1.54000,0.0799999,3.75000,0.548880,0.326110,0.00000,0.122750,0.997741
1.54000,0.0799999,4.00000,0.544525,0.335599,0.00000,0.115707,0.995831
1.54000,-0.0599999,1.00000,0.730748,0.0341851,0.00000,0.235065,0.999999
1.54000,-0.0599999,1.25000,0.688672,0.0724154,0.00000,0.238912,0.999999
1.54000,-0.0599999,1.50000,0.659128,0.112179,0.00000,0.228692,1.00000
1.54000,-0.0599999,1.75000,0.637395,0.148834,0.00000,0.213768,1.00000
1.54000,-0.0599999,2.00000,0.620795,0.181078,0.00000,0.198125,1.00000
1.54000,-0.0599999,2.25000,0.607726,0.208967,0.00000,0.183305,1.00000
1.54000,-0.0599999,2.50000,0.597176,0.232998,0.00000,0.169818,0.999993
1.54000,-0.0599999,2.75000,0.588468,0.253745,0.00000,0.157747,0.999961
1.54000,-0.0599999,3.00000,0.581107,0.271730,0.00000,0.147007,0.999842
1.54000,-0.0599999,3.25000,0.574691,0.287375,0.00000,0.137461,0.999528
1.54000,-0.0599999,3.50000,0.568891,0.301003,0.00000,0.128960,0.998854
1.54000,-0.0599999,3.75000,0.563420,0.312846,0.00000,0.121366,0.997633
1.54000,-0.0599999,4.00000,0.558047,0.323068,0.00000,0.114559,0.995674
1.54000,-0.200000,1.00000,0.774893,0.0248486,0.00000,0.200258,1.00000
1.54000,-0.200000,1.25000,0.727104,0.0582033,0.00000,0.214692,0.999999
1.54000,-0.200000,1.50000,0.692662,0.0953760,0.00000,0.211960,1.00000
1.54000,-0.200000,1.75000,0.666948,0.131049,0.00000,0.202001,1.00000
1.54000,-0.200000,2.00000,0.647124,0.163231,0.00000,0.189643,1.00000
1.54000,-0.200000,2.25000,0.631420,0.191541,0.00000,0.177037,0.999998
1.54000,-0.200000,2.50000,0.618688,0.216224,0.00000,0.165078,0.999992
1.54000,-0.200000,2.75000,0.608147,0.237719,0.00000,0.154087,0.999954
1.54000,-0.200000,3.00000,0.599216,0.256477,0.00000,0.144129,0.999823
1.54000,-0.200000,3.25000,0.591437,0.272887,0.00000,0.135159,0.999481
1.54000,-0.200000,3.50000,0.584418,0.287255,0.00000,0.127093,0.998768
1.54000,-0.200000,3.75000,0.577848,0.299812,0.00000,0.119832,0.997491
1.54000,-0.200000,4.00000,0.571463,0.310722,0.00000,0.113284,0.995469
1.54000,-0.340000,1.00000,0.814615,0.0177519,0.00000,0.167632,0.999999
1.54000,-0.340000,1.25000,0.763025,0.0462807,0.00000,0.190694,1.00000
1.54000,-0.340000,1.50000,0.724659,0.0805036,0.00000,0.194836,1.00000
1.54000,-0.340000,1.75000,0.695499,0.114789,0.00000,0.189711,1.00000
1.54000,-0.340000,2.00000,0.672766,0.146569,0.00000,0.180663,1.00000
1.54000,-0.340000,2.25000,0.654624,0.175034,0.00000,0.170338,0.999999
1.54000,-0.340000,2.50000,0.639840,0.200171,0.00000,0.159978,0.999990
1.54000,-0.340000,2.75000,0.627551,0.222265,0.00000,0.150128,0.999945
1.54000,-0.340000,3.00000,0.617110,0.241683,0.00000,0.141003,0.999796
1.54000,-0.340000,3.25000,0.608001,0.258768,0.00000,0.132653,0.999422
1.54000,-0.340000,3.50000,0.599795,0.273808,0.00000,0.125054,0.998659
1.54000,-0.340000,3.75000,0.592141,0.287022,0.00000,0.118154,0.997316
1.54000,-0.340000,4.00000,0.584756,0.298575,0.00000,0.111887,0.995218
1.54000,-0.480000,1.00000,0.849668,0.0124623,0.00000,0.137868,0.999999
1.54000,-0.480000,1.25000,0.796180,0.0364034,0.00000,0.167415,1.00000
1.54000,-0.480000,1.50000,0.754924,0.0674538,0.00000,0.177621,1.00000
1.54000,-0.480000,1.75000,0.722904,0.100018,0.00000,0.177075,1.00000
1.54000,-0.480000,2.00000,0.697618,0.131088,0.00000,0.171292,0.999999
1.54000,-0.480000,2.25000,0.677261,0.159460,0.00000,0.163275,0.999998
1.54000,-0.480000,2.50000,0.660570,0.184857,0.00000,0.154558,0.999987
1.54000,-0.480000,2.75000,0.646635,0.207401,0.00000,0.145899,0.999933
1.54000,-0.480000,3.00000,0.634750,0.227364,0.00000,0.137649,0.999765
1.54000,-0.480000,3.25000,0.624361,0.245036,0.00000,0.129954,0.999351
1.54000,-0.480000,3.50000,0.614995,0.260676,0.00000,0.122854,0.998526
1.54000,-0.480000,3.75000,0.606276,0.274491,0.00000,0.116339,0.997106
1.54000,-0.480000,4.00000,0.597904,0.286639,0.00000,0.110373,0.994915
1.54000,-0.620000,1.00000,0.880000,0.00859612,0.00000,0.111402,1.00000
1.54000,-0.620000,1.25000,0.826403,0.0283224,0.00000,0.145274,1.00000
1.54000,-0.620000,1.50000,0.783301,0.0561024,0.00000,0.160595,0.999999
1.54000,-0.620000,1.75000,0.749046,0.0866861,0.00000,0.164267,0.999999
1.54000,-0.620000,2.00000,0.721586,0.116775,0.00000,0.161637,1.00000
1.54000,-0.620000,2.25000,0.699261,0.144823,0.00000,0.155914,0.999998
1.54000,-0.620000,2.50000,0.680826,0.170292,0.00000,0.148864,0.999984
1.54000,-0.620000,2.75000,0.665351,0.193141,0.00000,0.141427,0.999920
1.54000,-0.620000,3.00000,0.652104,0.213535,0.00000,0.134086,0.999724
1.54000,-0.620000,3.25000,0.640485,0.231704,0.00000,0.127077,0.999264
1.54000,-0.620000,3.50000,0.629995,0.247873,0.00000,0.120502,0.998370
1.54000,-0.620000,3.75000,0.620236,0.262230,0.00000,0.114394,0.996858
1.54000,-0.620000,4.00000,0.610890,0.274925,0.00000,0.108748,0.994561
1.54000,-0.760000,1.00000,0.905739,0.00582497,0.00000,0.0884346,1.00000
1.54000,-0.760000,1.25000,0.853608,0.0217934,0.00000,0.124598,1.00000
1.54000,-0.760000,1.50000,0.809683,0.0463140,0.00000,0.144004,1.00000
1.54000,-0.760000,1.75000,0.773820,0.0747289,0.00000,0.151450,1.00000
1.54000,-0.760000,2.00000,0.744589,0.103607,0.00000,0.151803,0.999999
1.54000,-0.760000,2.25000,0.720555,0.131118,0.00000,0.148323,0.999996
1.54000,-0.760000,2.50000,0.700553,0.156485,0.00000,0.142939,0.999979
1.54000,-0.760000,2.75000,0.683663,0.179496,0.00000,0.136744,0.999903
1.54000,-0.760000,3.00000,0.669133,0.200209,0.00000,0.130335,0.999676
1.54000,-0.760000,3.25000,0.656342,0.218785,0.00000,0.124035,0.999163
1.54000,-0.760000,3.50000,0.644769,0.235411,0.00000,0.118007,0.998187
1.54000,-0.760000,3.75000,0.633996,0.250252,0.00000,0.112325,0.996572
1.54000,-0.760000,4.00000,0.623693,0.263444,0.00000,0.107016,0.994155
1.54000,-0.900000,1.00000,0.927157,0.00387724,0.00000,0.0689643,0.999999
1.54000,-0.900000,1.25000,0.877792,0.0165840,0.00000,0.105623,0.999999
1.54000,-0.900000,1.50000,0.833990,0.0379465,0.00000,0.128064,1.00000
1.54000,-0.900000,1.75000,0.797148,0.0640735,0.00000,0.138776,1.00000
1.54000,-0.900000,2.00000,0.766557,0.0915508,0.00000,0.141891,0.999999
1.54000,-0.900000,2.25000,0.741090,0.118336,0.00000,0.140569,0.999996
1.54000,-0.900000,2.50000,0.719707,0.143436,0.00000,0.136829,0.999974
1.54000,-0.900000,2.75000,0.701531,0.166473,0.00000,0.131878,0.999882
1.54000,-0.900000,3.00000,0.685809,0.187395,0.00000,0.126418,0.999621
1.54000,-0.900000,3.25000,0.671909,0.206291,0.00000,0.120845,0.999044
1.54000,-0.900000,3.50000,0.659293,0.223301,0.00000,0.115381,0.997977
1.54000,-0.900000,3.75000,0.647533,0.238566,0.00000,0.110142,0.996242
1.54000,-0.900000,4.00000,0.636302,0.252207,0.00000,0.105184,0.993691
1.54000,-1.04000,1.00000,0.944635,0.00253479,0.00000,0.0528294,1.00000
1.54000,-1.04000,1.25000,0.899024,0.0124792,0.00000,0.0884961,1.00000
1.54000,-1.04000,1.50000,0.856194,0.0308557,0.00000,0.112950,1.00000
1.54000,-1.04000,1.75000,0.818978,0.0546387,0.00000,0.126382,1.00000
1.54000,-1.04000,2.00000,0.787434,0.0805673,0.00000,0.131997,0.999998
1.54000,-1.04000,2.25000,0.760813,0.106461,0.00000,0.132718,0.999994
1.54000,-1.04000,2.50000,0.738247,0.131142,0.00000,0.130578,0.999966
1.54000,-1.04000,2.75000,0.718917,0.154077,0.00000,0.126862,0.999857
1.54000,-1.04000,3.00000,0.702100,0.175100,0.00000,0.122354,0.999555
1.54000,-1.04000,3.25000,0.687158,0.194228,0.00000,0.117521,0.998906
1.54000,-1.04000,3.50000,0.673548,0.211552,0.00000,0.112635,0.997734
1.54000,-1.04000,3.75000,0.660835,0.227182,0.00000,0.107852,0.995870
1.54000,-1.04000,4.00000,0.648690,0.241221,0.00000,0.103257,0.993169
1.54000,-1.18000,1.00000,0.958620,0.00162744,0.00000,0.0397513,1.00000
1.54000,-1.18000,1.25000,0.917431,0.00928511,0.00000,0.0732830,1.00000
1.54000,-1.18000,1.50000,0.876302,0.0248988,0.00000,0.0987978,1.00000
1.54000,-1.18000,1.75000,0.839272,0.0463377,0.00000,0.114388,1.00000
1.54000,-1.18000,2.00000,0.807179,0.0706095,0.00000,0.122210,0.999999
1.54000,-1.18000,2.25000,0.779687,0.0954722,0.00000,0.124832,0.999993
1.54000,-1.18000,2.50000,0.756132,0.119596,0.00000,0.124229,0.999958
1.54000,-1.18000,2.75000,0.735793,0.142307,0.00000,0.121726,0.999827
1.54000,-1.18000,3.00000,0.717979,0.163330,0.00000,0.118168,0.999477
1.54000,-1.18000,3.25000,0.702062,0.182605,0.00000,0.114079,0.998748
1.54000,-1.18000,3.50000,0.687508,0.200172,0.00000,0.109780,0.997460
1.54000,-1.18000,3.75000,0.673877,0.216108,0.00000,0.105464,0.995449
1.54000,-1.18000,4.00000,0.660847,0.230496,0.00000,0.101243,0.992586
1.54000,-1.32000,1.00000,0.969595,0.00102605,0.00000,0.0293783,1.00000
1.54000,-1.32000,1.25000,0.933190,0.00683062,0.00000,0.0599777,1.00000
1.54000,-1.32000,1.50000,0.894354,0.0199379,0.00000,0.0857061,1.00000
1.54000,-1.32000,1.75000,0.858021,0.0390810,0.00000,0.102897,1.00000
1.54000,-1.32000,2.00000,0.825760,0.0616259,0.00000,0.112612,0.999999
1.54000,-1.32000,2.25000,0.797675,0.0853413,0.00000,0.116972,0.999991
1.54000,-1.32000,2.50000,0.773335,0.108786,0.00000,0.117826,0.999948
1.54000,-1.32000,2.75000,0.752129,0.131161,0.00000,0.116500,0.999790
1.54000,-1.32000,3.00000,0.733420,0.152086,0.00000,0.113879,0.999385
1.54000,-1.32000,3.25000,0.716604,0.171425,0.00000,0.110535,0.998565
1.54000,-1.32000,3.50000,0.701153,0.189166,0.00000,0.106829,0.997149
1.54000,-1.32000,3.75000,0.686642,0.205350,0.00000,0.102986,0.994978
1.54000,-1.32000,4.00000,0.672752,0.220038,0.00000,0.0991471,0.991936
1.54000,-1.46000,1.00000,0.978040,0.000635191,0.00000,0.0213244,1.00000
1.54000,-1.46000,1.25000,0.946514,0.00496797,0.00000,0.0485151,0.999999
1.54000,-1.46000,1.50000,0.910421,0.0158423,0.00000,0.0737358,1.00000
1.54000,-1.46000,1.75000,0.875229,0.0327777,0.00000,0.0919917,1.00000
1.54000,-1.46000,2.00000,0.843162,0.0535607,0.00000,0.103275,0.999998
1.54000,-1.46000,2.25000,0.814756,0.0760382,0.00000,0.109194,0.999988
1.54000,-1.46000,2.50000,0.789827,0.0986971,0.00000,0.111410,0.999935
1.54000,-1.46000,2.75000,0.767899,0.120633,0.00000,0.111214,0.999746
1.54000,-1.46000,3.00000,0.748399,0.141369,0.00000,0.109511,0.999278
1.54000,-1.46000,3.25000,0.730757,0.160693,0.00000,0.106905,0.998356
1.54000,-1.46000,3.50000,0.714466,0.178540,0.00000,0.103792,0.996797
1.54000,-1.46000,3.75000,0.699111,0.194915,0.00000,0.100428,0.994454
1.54000,-1.46000,4.00000,0.684390,0.209853,0.00000,0.0969769,0.991218
1.54000,-1.60000,1.00000,0.984411,0.000386074,0.00000,0.0152012,1.00000
